subject_id,year_in_study,record_date,state,travel_length_weeks,travel_start_month,regular_work_visits,work_visit_hours,work_visit_days,type,travel_mode,travel_mode_other,country,region_name
grls8YZZ2XSS,7,2020-01,MA,0,,0,0,0,kennel,Unknown,,US,Northeast
grls8YZZ2XSS,7,2020-01,MA,0,,0,0,0,kennel,Unknown,,US,Northeast
grls8YZZ2XSS,7,2020-01,MA,1.0,February,0,0,0,kennel,Car,,US,Northeast
grls8YZZ2XSS,7,2020-01,MA,1.0,April,0,0,0,kennel,Car,,US,Northeast
grls8YZZ2XSS,7,2020-01,MA,1.0,November,0,0,0,kennel,Car,,US,Northeast
grls8YZZ2XSS,7,2020-01,MA,0,,0,0,0,kennel,Unknown,,US,Northeast
grls8YZZ2XSS,7,2020-01,MA,0,,0,0,0,kennel,Unknown,,US,Northeast
grls8YZZ2XSS,7,2020-01,MA,0,,0,0,0,kennel,Unknown,,US,Northeast
grls8YZZ2XSS,7,2020-01,MA,1.0,February,0,0,0,kennel,Car,,US,Northeast
grls8YZZ2XSS,7,2020-01,MA,1.0,April,0,0,0,kennel,Car,,US,Northeast
grls8YZZ2XSS,7,2020-01,MA,1.0,November,0,0,0,kennel,Car,,US,Northeast
grls8YZZ2XSS,7,2020-01,MA,0,,0,0,0,kennel,Unknown,,US,Northeast
grls8YZZ2XSS,7,2020-01,MA,0,,0,0,0,kennel,Unknown,,US,Northeast
grls8YZZ2XSS,7,2020-01,MA,0,,0,0,0,kennel,Unknown,,US,Northeast
grls8YZZ2XSS,7,2020-01,MA,1.0,February,0,0,0,kennel,Car,,US,Northeast
grls8YZZ2XSS,7,2020-01,MA,1.0,April,0,0,0,kennel,Car,,US,Northeast
grls8YZZ2XSS,7,2020-01,MA,1.0,November,0,0,0,kennel,Car,,US,Northeast
grls8ZEO5YOO,1,2014-02,OR,2.0,May,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls8ZEO5YOO,1,2014-02,OR,2.0,November,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls8ZEO5YOO,1,2014-02,OR,2.0,May,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls8ZEO5YOO,1,2014-02,OR,2.0,November,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls8ZEO5YOO,2,2015-04,OR,2.0,November,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls8ZEO5YOO,2,2015-04,OR,2.0,April,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls8ZEO5YOO,2,2015-04,OR,2.0,November,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls8ZEO5YOO,2,2015-04,OR,2.0,April,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls8ZEO5YOO,3,2016-03,OR,2.0,July,0,0,0,other,Car,,US,Pacific
grls8ZEO5YOO,3,2016-03,OR,2.0,May,0,0,0,other,Car,,US,Pacific
grls8ZEO5YOO,3,2016-03,CA,2.0,July,0,0,0,kennel,Car,,US,Pacific
grls8ZEO5YOO,3,2016-03,CA,2.0,May,0,0,0,kennel,Car,,US,Pacific
grls8ZEO5YOO,4,2017-03,OR,1.0,April,0,0,0,other,Car,,US,Pacific
grls8ZEO5YOO,4,2017-03,OR,0,,0,0,0,other,Unknown,,US,Pacific
grls908SFTT,1,2015-10,NY,1.0,March,0,0,0,other (possibly kennel),Unknown,,US,Northeast
grls908SFTT,6,2020-11,ID,5,September,0,0,0,other,Car,,,
grls908SFTT,7,2021-11,NY,4,February,0,0,0,other,Car,,,
grls90WV0NUU,5,2019-05,MD,0,,1,24.0,4.0,work,Unknown,,US,South
grls90WV0NUU,5,2019-05,MD,0,,1,24.0,3.0,work,Unknown,,US,South
grls90WV0NUU,5,2019-05,MD,0,,1,24.0,4.0,work,Unknown,,US,South
grls90WV0NUU,5,2019-05,MD,0,,1,24.0,3.0,work,Unknown,,US,South
grls90WV0NUU,5,2019-05,MD,0,,1,24.0,4.0,work,Unknown,,US,South
grls90WV0NUU,5,2019-05,MD,0,,1,24.0,3.0,work,Unknown,,US,South
grls90WV0NUU,5,2019-05,MD,0,,1,24.0,4.0,work,Unknown,,US,South
grls90WV0NUU,5,2019-05,MD,0,,1,24.0,3.0,work,Unknown,,US,South
grls916F9V88,3,2016-06,NM,0,,0,0,0,kennel,Unknown,,US,Mountain
grls916F9V88,3,2016-06,NM,1.0,May,0,0,0,kennel,Car,,US,Mountain
grls916F9V88,4,2017-09,NM,0,,0,0,0,kennel,Unknown,,US,Mountain
grls916F9V88,4,2017-09,NM,1.0,June,0,0,0,kennel,Car,,US,Mountain
grls916F9V88,5,2018-07,NM,0,,0,0,0,kennel,Unknown,,US,Mountain
grls916F9V88,5,2018-07,NM,1.0,May,0,0,0,kennel,Car,,US,Mountain
grls916F9V88,6,2019-07,NM,0,,0,0,0,kennel,Unknown,,US,Mountain
grls916F9V88,6,2019-07,NM,1.0,May,0,0,0,kennel,Car,,US,Mountain
grls91H0ECUU,2,2015-03,CO,1.0,April,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grls91H0ECUU,2,2015-03,CO,2.0,March,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grls91H0ECUU,2,2015-03,AZ,1.0,April,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grls91H0ECUU,2,2015-03,AZ,2.0,March,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grls91H0ECUU,3,2016-03,CO,2.0,December,0,0,0,other,Car,,US,Mountain
grls91H0ECUU,3,2016-03,CO,0,,0,0,0,other,Unknown,,US,Mountain
grls91H0ECUU,4,2017-04,CO,1.0,January,0,0,0,other,Car,,US,Mountain
grls91H0ECUU,4,2017-04,CO,0,,0,0,0,other,Unknown,,US,Mountain
grls91H0ECUU,5,2018-02,CO,3.0,April,0,0,0,other,Car,,US,Mountain
grls91H0ECUU,5,2018-02,CO,4.0,January,0,0,0,other,Car,,US,Mountain
grls91H0ECUU,5,2018-02,CO,0,,0,0,0,other,Unknown,,US,Mountain
grls91H0ECUU,5,2018-02,AZ,3.0,April,0,0,0,other,Car,,US,Mountain
grls91H0ECUU,5,2018-02,AZ,4.0,January,0,0,0,other,Car,,US,Mountain
grls91H0ECUU,5,2018-02,AZ,0,,0,0,0,other,Unknown,,US,Mountain
grls91H0ECUU,6,2019-02,CO,3.0,April,0,0,0,other,Car,,US,Mountain
grls91H0ECUU,6,2019-02,CO,4.0,December,0,0,0,other,Car,,US,Mountain
grls91H0ECUU,6,2019-02,CO,0,,0,0,0,other,Unknown,,US,Mountain
grls91H0ECUU,6,2019-02,AZ,3.0,April,0,0,0,other,Car,,US,Mountain
grls91H0ECUU,6,2019-02,AZ,4.0,December,0,0,0,other,Car,,US,Mountain
grls91H0ECUU,6,2019-02,AZ,0,,0,0,0,other,Unknown,,US,Mountain
grls91H0ECUU,7,2020-03,AZ,6.0,January,0,0,0,other,Car,,US,Mountain
grls91H0ECUU,7,2020-03,AZ,1.0,June,0,0,0,other,Car,,US,Mountain
grls91H0ECUU,7,2020-03,AZ,0,,0,0,0,other,Unknown,,US,Mountain
grls91H0ECUU,7,2020-03,CO,6.0,January,0,0,0,other,Car,,US,Mountain
grls91H0ECUU,7,2020-03,CO,1.0,June,0,0,0,other,Car,,US,Mountain
grls91H0ECUU,7,2020-03,CO,0,,0,0,0,other,Unknown,,US,Mountain
grls91PMDXLL,2,2016-12,VA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,South
grls91PMDXLL,4,2018-12,VA,1.0,August,0,0,0,other,Car,,US,South
grls91PMDXLL,4,2018-12,VA,0,,0,0,0,other,Unknown,,US,South
grls91PMDXLL,7,2021-12,AL,0,,1,8,4,work,Unknown,,,
grls91ZKCAQQ,6,2019-01,MI,2.0,September,0,0,0,other,Other Specify,Unknown,US,Midwest
grls91ZKCAQQ,6,2019-01,MI,0,,0,0,0,other,Unknown,,US,Midwest
grls9294K8BB,0,2014-05,IN,4.0,April,0,0,0,other (possibly kennel),Unknown,,US,Midwest
grls9294K8BB,1,2015-08,IN,25.0,January,0,0,0,other (possibly kennel),Unknown,,US,Midwest
grls9294K8BB,3,2017-08,VA,1.0,March,0,0,0,other,Car,,US,South
grls9294K8BB,3,2017-08,VA,0,,0,0,0,other,Unknown,,US,South
grls9294K8BB,4,2018-10,IN,2.0,May,0,0,0,other,Car,,US,Midwest
grls9294K8BB,4,2018-10,IN,2.0,May,0,0,0,other,Car,,US,Midwest
grls9294K8BB,4,2018-10,IN,2.0,May,0,0,0,kennel,Car,,US,Midwest
grls9294K8BB,4,2018-10,IN,2.0,May,0,0,0,kennel,Car,,US,Midwest
grls92EJH7II,5,2019-03,PA,1.0,December,0,0,0,other,Car,,US,Northeast
grls92EJH7II,5,2019-03,PA,0,,0,0,0,other,Unknown,,US,Northeast
grls92EJH7II,6,2020-08,OH,4,July,0,0,0,other,Car,,,
grls92KOGF00,3,2016-04,NY,0,,1,7.0,4.0,work,Unknown,,US,Northeast
grls92KOGF00,3,2016-04,NY,0,,1,7.0,4.0,work,Unknown,,US,Northeast
grls92KOGF00,4,2017-04,NY,0,,1,7.0,3.0,work,Unknown,,US,Northeast
grls92KOGF00,4,2017-04,NY,0,,1,7.0,3.0,work,Unknown,,US,Northeast
grls92KOGF00,5,2018-05,NY,0,,1,8.0,2.0,work,Unknown,,US,Northeast
grls92KOGF00,5,2018-05,NY,0,,1,8.0,2.0,work,Unknown,,US,Northeast
grls92KOGF00,6,2019-04,NY,0,,1,8.0,2.0,work,Unknown,,US,Northeast
grls92KOGF00,6,2019-04,NY,0,,1,8.0,2.0,work,Unknown,,US,Northeast
grls92KYJ99,1,2015-10,OR,1.0,April,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls92KYJ99,1,2015-10,OR,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls92KYJ99,1,2015-10,OR,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls92KYJ99,1,2015-10,OR,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls92KYJ99,1,2015-10,OR,1.0,April,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls92KYJ99,1,2015-10,OR,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls92KYJ99,1,2015-10,OR,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls92KYJ99,1,2015-10,OR,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls92KYJ99,1,2015-10,OR,1.0,April,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls92KYJ99,1,2015-10,OR,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls92KYJ99,1,2015-10,OR,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls92KYJ99,1,2015-10,OR,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls92KYJ99,1,2015-10,OR,1.0,April,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls92KYJ99,1,2015-10,OR,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls92KYJ99,1,2015-10,OR,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls92KYJ99,1,2015-10,OR,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls92KYJ99,2,2016-10,OR,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls92X9TK00,4,2018-12,NJ,4.0,September,0,0,0,other,Car,,US,Northeast
grls92X9TK00,4,2018-12,NJ,0,,0,0,0,other,Unknown,,US,Northeast
grls92X9TK00,5,2019-11,NJ,4.0,April,0,0,0,other,Car,,US,Northeast
grls92X9TK00,5,2019-11,NJ,0,,0,0,0,other,Unknown,,US,Northeast
grls935EGNN,1,2014-02,CO,2.0,June,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grls935EGNN,3,2016-03,CO,1.0,June,0,0,0,other,Car,,US,Mountain
grls935EGNN,3,2016-03,CO,1.0,June,0,0,0,other,Car,,US,Mountain
grls935EGNN,3,2016-03,CO,1.0,September,0,0,0,other,Car,,US,Mountain
grls935EGNN,3,2016-03,CO,1.0,October,0,0,0,other,Car,,US,Mountain
grls935EGNN,3,2016-03,CO,1.0,June,0,0,0,kennel,Car,,US,Mountain
grls935EGNN,3,2016-03,CO,1.0,June,0,0,0,kennel,Car,,US,Mountain
grls935EGNN,3,2016-03,CO,1.0,September,0,0,0,kennel,Car,,US,Mountain
grls935EGNN,3,2016-03,CO,1.0,October,0,0,0,kennel,Car,,US,Mountain
grls935EGNN,3,2016-03,CO,1.0,June,0,0,0,kennel,Car,,US,Mountain
grls935EGNN,3,2016-03,CO,1.0,June,0,0,0,kennel,Car,,US,Mountain
grls935EGNN,3,2016-03,CO,1.0,September,0,0,0,kennel,Car,,US,Mountain
grls935EGNN,3,2016-03,CO,1.0,October,0,0,0,kennel,Car,,US,Mountain
grls935EGNN,3,2016-03,CO,1.0,June,0,0,0,kennel,Car,,US,Mountain
grls935EGNN,3,2016-03,CO,1.0,June,0,0,0,kennel,Car,,US,Mountain
grls935EGNN,3,2016-03,CO,1.0,September,0,0,0,kennel,Car,,US,Mountain
grls935EGNN,3,2016-03,CO,1.0,October,0,0,0,kennel,Car,,US,Mountain
grls935EGNN,4,2017-03,CO,0,,0,0,0,kennel,Unknown,,US,Mountain
grls935EGNN,4,2017-03,CO,1.0,August,0,0,0,kennel,Car,,US,Mountain
grls935EGNN,5,2018-03,CO,0,,0,0,0,kennel,Unknown,,US,Mountain
grls935EGNN,5,2018-03,CO,1.0,July,0,0,0,kennel,Car,,US,Mountain
grls935EGNN,6,2019-03,CO,0,,0,0,0,kennel,Unknown,,US,Mountain
grls935EGNN,6,2019-03,CO,1.0,August,0,0,0,kennel,Car,,US,Mountain
grls935EGNN,6,2019-03,CO,1.0,September,0,0,0,kennel,Car,,US,Mountain
grls935EGNN,6,2019-03,CO,0,,0,0,0,kennel,Unknown,,US,Mountain
grls935EGNN,6,2019-03,CO,1.0,August,0,0,0,kennel,Car,,US,Mountain
grls935EGNN,6,2019-03,CO,1.0,September,0,0,0,kennel,Car,,US,Mountain
grls93RRG9VV,0,2014-06,OR,26.0,January,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls93UN7W66,2,2016-11,SC,1.0,November,0,0,0,other (possibly kennel),Unknown,,US,South
grls93UN7W66,3,2017-11,MI,1.0,August,0,0,0,other,Car,,US,Midwest
grls93UN7W66,3,2017-11,MI,0,,0,0,0,other,Unknown,,US,Midwest
grls93UN7W66,4,2018-11,SC,1.0,September,0,0,0,kennel,Car,,US,South
grls93UN7W66,4,2018-11,SC,1.0,February,0,0,0,kennel,Car,,US,South
grls93UN7W66,6,2020-11,SC,0,,1,8,5,work,Unknown,,,
grls93UN7W66,7,2021-11,KY,1,September,0,0,0,other,Car,,,
grls93YZYLDD,3,2017-06,MD,0,,0,0,0,kennel,Unknown,,US,South
grls93YZYLDD,3,2017-06,MD,1.0,April,0,0,0,kennel,Car,,US,South
grls93YZYLDD,4,2018-06,MD,0,,0,0,0,kennel,Unknown,,US,South
grls93YZYLDD,4,2018-06,MD,1.0,February,0,0,0,kennel,Car,,US,South
grls93YZYLDD,4,2018-06,MD,1.0,May,0,0,0,kennel,Car,,US,South
grls93YZYLDD,4,2018-06,MD,1.0,July,0,0,0,kennel,Car,,US,South
grls93YZYLDD,4,2018-06,MD,1.0,November,0,0,0,kennel,Car,,US,South
grls93YZYLDD,4,2018-06,MD,0,,0,0,0,kennel,Unknown,,US,South
grls93YZYLDD,4,2018-06,MD,1.0,February,0,0,0,kennel,Car,,US,South
grls93YZYLDD,4,2018-06,MD,1.0,May,0,0,0,kennel,Car,,US,South
grls93YZYLDD,4,2018-06,MD,1.0,July,0,0,0,kennel,Car,,US,South
grls93YZYLDD,4,2018-06,MD,1.0,November,0,0,0,kennel,Car,,US,South
grls93YZYLDD,4,2018-06,MD,0,,0,0,0,kennel,Unknown,,US,South
grls93YZYLDD,4,2018-06,MD,1.0,February,0,0,0,kennel,Car,,US,South
grls93YZYLDD,4,2018-06,MD,1.0,May,0,0,0,kennel,Car,,US,South
grls93YZYLDD,4,2018-06,MD,1.0,July,0,0,0,kennel,Car,,US,South
grls93YZYLDD,4,2018-06,MD,1.0,November,0,0,0,kennel,Car,,US,South
grls93YZYLDD,4,2018-06,MD,0,,0,0,0,kennel,Unknown,,US,South
grls93YZYLDD,4,2018-06,MD,1.0,February,0,0,0,kennel,Car,,US,South
grls93YZYLDD,4,2018-06,MD,1.0,May,0,0,0,kennel,Car,,US,South
grls93YZYLDD,4,2018-06,MD,1.0,July,0,0,0,kennel,Car,,US,South
grls93YZYLDD,4,2018-06,MD,1.0,November,0,0,0,kennel,Car,,US,South
grls93YZYLDD,7,2021-06,MD,1,August,0,0,0,,Unknown,,,
grls93YZYLDD,7,2021-06,MD,1,August,0,0,0,other,Car,,,
grls94I26B88,2,2015-06,TX,2.0,March,0,0,0,other (possibly kennel),Unknown,,US,South
grls94I26B88,3,2016-06,CO,0,,0,0,0,kennel,Unknown,,US,Mountain
grls94I26B88,3,2016-06,CO,1.0,April,0,0,0,kennel,Car,,US,Mountain
grls94I26B88,4,2017-06,CO,0,,0,0,0,kennel,Unknown,,US,Mountain
grls94I26B88,4,2017-06,CO,1.0,April,0,0,0,kennel,Car,,US,Mountain
grls94I26B88,5,2018-06,PA,1.0,March,0,0,0,other,Car,,US,Northeast
grls94I26B88,5,2018-06,PA,1.0,April,0,0,0,other,Car,,US,Northeast
grls94I26B88,5,2018-06,CO,1.0,March,0,0,0,kennel,Car,,US,Mountain
grls94I26B88,5,2018-06,CO,1.0,April,0,0,0,kennel,Car,,US,Mountain
grls94W4KJ77,0,2012-09,IL,16.0,February,0,0,0,other (possibly kennel),Unknown,,US,Midwest
grls94W4KJ77,4,2016-09,IL,4.0,August,0,0,0,other,Other Specify,Car,US,Midwest
grls94W4KJ77,4,2016-09,IL,4.0,August,0,0,0,other,Other Specify,Car,US,Midwest
grls94W4KJ77,4,2016-09,IL,4.0,August,0,0,0,kennel,Other Specify,Car,US,Midwest
grls94W4KJ77,4,2016-09,IL,4.0,August,0,0,0,kennel,Other Specify,Car,US,Midwest
grls94W4KJ77,5,2017-09,WI,1.0,October,0,0,0,other,Car,,US,Midwest
grls94W4KJ77,5,2017-09,WI,4.0,August,0,0,0,other,Car,,US,Midwest
grls94W4KJ77,5,2017-09,IL,1.0,October,0,0,0,kennel,Car,,US,Midwest
grls94W4KJ77,5,2017-09,IL,4.0,August,0,0,0,kennel,Car,,US,Midwest
grls94W4KJ77,6,2018-09,ND,1.0,October,0,0,0,other,Car,,US,Midwest
grls94W4KJ77,6,2018-09,ND,0,,0,0,0,other,Unknown,,US,Midwest
grls95XW2JVV,3,2015-11,MA,0,,1,8.0,5.0,work,Unknown,,US,Northeast
grls95XW2JVV,3,2015-11,MA,0,,1,8.0,5.0,work,Unknown,,US,Northeast
grls97GJL8II,3,2016-09,CT,0,,0,0,0,kennel,Unknown,,US,Northeast
grls97GJL8II,3,2016-09,CT,1.0,February,0,0,0,kennel,Car,,US,Northeast
grls97GJL8II,4,2017-08,NY,0,,0,0,0,kennel,Unknown,,US,Northeast
grls97GJL8II,4,2017-08,NY,1.0,April,0,0,0,kennel,Car,,US,Northeast
grls97GJL8II,6,2019-08,NY,0,,0,0,0,kennel,Unknown,,US,Northeast
grls97GJL8II,6,2019-08,NY,1.0,April,0,0,0,kennel,Car,,US,Northeast
grls988OLG66,1,2015-05,NJ,2.0,August,0,0,0,other (possibly kennel),Unknown,,US,Northeast
grls988OLG66,3,2017-07,NJ,0,,1,4.0,2.0,work,Unknown,,US,Northeast
grls988OLG66,3,2017-07,NJ,0,,1,4.0,2.0,work,Unknown,,US,Northeast
grls988OLG66,5,2019-06,PA,0,,0,0,0,kennel,Unknown,,US,Northeast
grls988OLG66,5,2019-06,PA,1.0,December,0,0,0,kennel,Car,,US,Northeast
grls98S1K544,1,2014-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls98S1K544,1,2014-01,CA,2.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls98S1K544,1,2014-01,CA,1.0,November,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls98S1K544,1,2014-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls98S1K544,1,2014-01,CA,2.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls98S1K544,1,2014-01,CA,1.0,November,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls98S1K544,1,2014-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls98S1K544,1,2014-01,CA,2.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls98S1K544,1,2014-01,CA,1.0,November,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls98S1K544,2,2015-01,CA,2.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls98S1K544,4,2016-12,CA,2.0,May,0,0,0,other,Car,,US,Pacific
grls98S1K544,4,2016-12,CA,0,,0,0,0,other,Unknown,,US,Pacific
grls9BIH3NYY,1,2013-11,NC,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,South
grls9BIH3NYY,3,2015-10,NC,0,,1,9.0,5.0,kennel,Unknown,,US,South
grls9BIH3NYY,3,2015-10,NC,0,,1,9.0,5.0,kennel,Unknown,,US,South
grls9BIH3NYY,3,2015-10,NC,1.0,May,1,9.0,5.0,kennel,Car,,US,South
grls9BIH3NYY,3,2015-10,NC,1.0,June,1,9.0,5.0,kennel,Car,,US,South
grls9BIH3NYY,3,2015-10,NC,0,,1,9.0,5.0,kennel,Unknown,,US,South
grls9BIH3NYY,3,2015-10,NC,0,,1,9.0,5.0,kennel,Unknown,,US,South
grls9BIH3NYY,3,2015-10,NC,1.0,May,1,9.0,5.0,kennel,Car,,US,South
grls9BIH3NYY,3,2015-10,NC,1.0,June,1,9.0,5.0,kennel,Car,,US,South
grls9BIH3NYY,3,2015-10,NC,0,,1,9.0,5.0,work,Unknown,,US,South
grls9BIH3NYY,3,2015-10,NC,0,,1,9.0,5.0,work,Unknown,,US,South
grls9BIH3NYY,3,2015-10,NC,1.0,May,1,9.0,5.0,work,Car,,US,South
grls9BIH3NYY,3,2015-10,NC,1.0,June,1,9.0,5.0,work,Car,,US,South
grls9BIH3NYY,4,2016-10,SC,1.0,June,1,10.0,5.0,other,Car,,US,South
grls9BIH3NYY,4,2016-10,SC,1.0,May,1,10.0,5.0,other,Car,,US,South
grls9BIH3NYY,4,2016-10,SC,1.0,October,1,10.0,5.0,other,Car,,US,South
grls9BIH3NYY,4,2016-10,NC,1.0,June,1,10.0,5.0,kennel,Car,,US,South
grls9BIH3NYY,4,2016-10,NC,1.0,May,1,10.0,5.0,kennel,Car,,US,South
grls9BIH3NYY,4,2016-10,NC,1.0,October,1,10.0,5.0,kennel,Car,,US,South
grls9BIH3NYY,4,2016-10,NC,1.0,June,1,10.0,5.0,kennel,Car,,US,South
grls9BIH3NYY,4,2016-10,NC,1.0,May,1,10.0,5.0,kennel,Car,,US,South
grls9BIH3NYY,4,2016-10,NC,1.0,October,1,10.0,5.0,kennel,Car,,US,South
grls9BIH3NYY,4,2016-10,NC,1.0,June,1,10.0,5.0,work,Car,,US,South
grls9BIH3NYY,4,2016-10,NC,1.0,May,1,10.0,5.0,work,Car,,US,South
grls9BIH3NYY,4,2016-10,NC,1.0,October,1,10.0,5.0,work,Car,,US,South
grls9BIH3NYY,5,2017-10,SC,1.0,July,1,9.0,5.0,other,Car,,US,South
grls9BIH3NYY,5,2017-10,SC,0,,1,9.0,5.0,other,Unknown,,US,South
grls9BIH3NYY,5,2017-10,NC,1.0,July,1,9.0,5.0,work,Car,,US,South
grls9BIH3NYY,5,2017-10,NC,0,,1,9.0,5.0,work,Unknown,,US,South
grls9BIH3NYY,6,2018-11,NC,0,,1,9.0,5.0,work,Unknown,,US,South
grls9BIH3NYY,6,2018-11,NC,0,,1,9.0,5.0,work,Unknown,,US,South
grls9BIH3NYY,7,2019-10,NC,1.0,October,1,9.0,5.0,other,Car,,US,South
grls9BIH3NYY,7,2019-10,NC,1.0,May,1,9.0,5.0,other,Car,,US,South
grls9BIH3NYY,7,2019-10,NC,1.0,October,1,9.0,5.0,kennel,Car,,US,South
grls9BIH3NYY,7,2019-10,NC,1.0,May,1,9.0,5.0,kennel,Car,,US,South
grls9BIH3NYY,7,2019-10,NC,1.0,October,1,9.0,5.0,work,Car,,US,South
grls9BIH3NYY,7,2019-10,NC,1.0,May,1,9.0,5.0,work,Car,,US,South
grls9BWN12DD,2,2016-12,PA,5.0,October,0,0,0,other (possibly kennel),Unknown,,US,Northeast
grls9BWN12DD,3,2017-11,NJ,0,,0,0,0,kennel,Unknown,,US,Northeast
grls9BWN12DD,3,2017-11,NJ,1.0,October,0,0,0,kennel,Car,,US,Northeast
grls9BWN12DD,4,2018-11,PA,0,,0,0,0,other,Unknown,,US,Northeast
grls9BWN12DD,4,2018-11,PA,0,,0,0,0,other,Unknown,,US,Northeast
grls9BWN12DD,7,2021-12,PA,1,July,0,0,0,,Unknown,,,
grls9CBQN1BB,1,2016-01,CO,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grls9CBQN1BB,2,2017-01,CO,0,,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grls9CBQN1BB,3,2018-01,CO,1.0,December,0,0,0,other,Car,,US,Mountain
grls9CBQN1BB,3,2018-01,CO,0,,0,0,0,other,Unknown,,US,Mountain
grls9CBQN1BB,4,2019-01,CO,1.0,September,0,0,0,other,Car,,US,Mountain
grls9CBQN1BB,4,2019-01,CO,1.0,December,0,0,0,other,Car,,US,Mountain
grls9CBQN1BB,4,2019-01,CO,0,,0,0,0,other,Unknown,,US,Mountain
grls9CBQN1BB,4,2019-01,CO,1.0,September,0,0,0,other,Car,,US,Mountain
grls9CBQN1BB,4,2019-01,CO,1.0,December,0,0,0,other,Car,,US,Mountain
grls9CBQN1BB,4,2019-01,CO,0,,0,0,0,other,Unknown,,US,Mountain
grls9CBQN1BB,5,2020-01,CO,1.0,December,0,0,0,other,Car,,US,Mountain
grls9CBQN1BB,5,2020-01,CO,1.0,May,0,0,0,other,Car,,US,Mountain
grls9CBQN1BB,5,2020-01,CO,1.0,September,0,0,0,other,Car,,US,Mountain
grls9CBQN1BB,5,2020-01,CO,0,,0,0,0,other,Unknown,,US,Mountain
grls9CBQN1BB,5,2020-01,CO,1.0,December,0,0,0,other,Car,,US,Mountain
grls9CBQN1BB,5,2020-01,CO,1.0,May,0,0,0,other,Car,,US,Mountain
grls9CBQN1BB,5,2020-01,CO,1.0,September,0,0,0,other,Car,,US,Mountain
grls9CBQN1BB,5,2020-01,CO,0,,0,0,0,other,Unknown,,US,Mountain
grls9CBQN1BB,5,2020-01,CO,1.0,December,0,0,0,other,Car,,US,Mountain
grls9CBQN1BB,5,2020-01,CO,1.0,May,0,0,0,other,Car,,US,Mountain
grls9CBQN1BB,5,2020-01,CO,1.0,September,0,0,0,other,Car,,US,Mountain
grls9CBQN1BB,5,2020-01,CO,0,,0,0,0,other,Unknown,,US,Mountain
grls9CIJTG77,1,2016-04,FL,15.0,December,0,0,0,other (possibly kennel),Unknown,,US,South
grls9CIJTG77,1,2016-04,FL,3.0,October,0,0,0,other (possibly kennel),Unknown,,US,South
grls9CIJTG77,1,2016-04,FL,15.0,December,0,0,0,other (possibly kennel),Unknown,,US,South
grls9CIJTG77,1,2016-04,FL,3.0,October,0,0,0,other (possibly kennel),Unknown,,US,South
grls9CIJTG77,2,2017-04,FL,16.0,December,0,0,0,other (possibly kennel),Unknown,,US,South
